uid,formula,n_atoms,gap_pbe,gap_hse_true,gap_hse_pred,uwbg
1CoN2C4O4H8-1,CoH8C4(NO2)2,19,0.3934510740225545,,2.0724265575408936,False
2GaInF4-1,InGaF4,12,1.4243246200570652,,2.071002244949341,False
1GaMnCl2O2-1,MnGa(ClO)2,6,0.18970734730399075,1.8732194881030921,2.0708868503570557,False
2AgISe2-1,AgSe2I,8,1.0536874604842614,,2.069509744644165,False
2SnZrS4-1,ZrSnS4,12,1.0716297529619667,1.9371317425277497,2.069277048110962,False
1AuInP2S6-1,InP2AuS6,10,0.7868254788399058,,2.068768262863159,False
1CuGeF6-1,CuGeF6,8,0.4228519647848925,,2.0671863555908203,False
1BrSSb-2,SbSBr,3,1.4259397036099313,2.0278507130270333,2.0671000480651855,False
2TlBr3-5,TlBr3,8,1.0922007412388433,1.8617828074729066,2.063969850540161,False
2NaTaI6-1,NaTaI6,16,0.880558284221924,1.9308279247563758,2.0633389949798584,False
2ClIrSe-2,IrSeCl,6,1.187309808676266,2.2350163474245495,2.0611844062805176,False
2YBr2Se2-1,Y(SeBr)2,10,1.3369361034103624,2.039525164142348,2.060509443283081,False
2RhI3-1,RhI3,8,0.9910661198756803,1.9654730555692967,2.0588605403900146,False
1Cu2I2Te3As4-1,Cu2Te3(As2I)2,11,0.6931791833875725,1.7175295301859443,2.058077096939087,False
6AgF-5,AgF,12,0.6369227516719973,,2.057708501815796,False
2AgBrTe2-2,AgTe2Br,8,1.0375818547914526,,2.056551218032837,False
1BrISV-1,VSIBr,4,0.5366640636701474,1.9796544945485146,2.056547164916992,False
1CuSbP2Se6-1,CuSb(PSe3)2,10,1.0493088977583427,1.9122821994821986,2.0560574531555176,False
1BrInMnS-1,MnInSBr,4,0.9784701410944341,2.0234942628339128,2.055324077606201,False
1ClINi-1,NiICl,3,0.1539757336658285,,2.0546109676361084,False
1CoNaP2S6-1,NaCo(PS3)2,10,0.6163385328324371,1.8514312559572472,2.0538170337677,False
6PbI2-1,PbI2,18,1.2548662673434376,2.019662635050183,2.053279399871826,False
1BiCuAs2S6-1,CuBi(AsS3)2,10,1.0615548564171866,2.2497691121241092,2.0525810718536377,False
1HfSSe-2,HfSeS,3,0.8868166197867591,1.6447293586907548,2.052516460418701,False
1BrIIn2Se2-1,In2Se2IBr,6,1.1876054627617934,1.8325859057806893,2.048985004425049,False
2FIrS-2,IrSF,6,1.0010382915710743,2.1041495186492676,2.047941207885742,False
4SiSe2-2,SiSe2,12,1.0228858844681485,1.9555480114299866,2.0462262630462646,False
2AsBiS4-1,BiAsS4,12,1.4004475321986547,,2.0456650257110596,False
2BaSb2S4-1,Ba(SbS2)2,14,1.5426803911046287,,2.0456409454345703,False
3IIn-1,InI,6,1.4341000264275872,1.9838102055853124,2.045409917831421,False
4OBi2S2-1,Bi2S2O,20,1.3556957177686924,2.2120686191215952,2.0451488494873047,False
1GeMnCl6-1,MnGeCl6,8,0.2733348438994301,2.1289464812168264,2.0444912910461426,False
4GePTe-1,GeTeP,12,1.2028561443555579,1.8345939432527831,2.044243574142456,False
2GaIS-1,GaSI,6,1.0449866997443653,1.9470528120040733,2.0440993309020996,False
2IInSe-2,InSeI,6,1.2639888045094365,1.9032451922982578,2.0436959266662598,False
2GaITe-1,GaTeI,6,1.3688303580775152,2.157254774456625,2.0431015491485596,False
2ReBr3-1,ReBr3,8,0.13493036958270377,,2.0430829524993896,False
4SSb2Se2-1,Sb2Se2S,20,1.4304312297176138,,2.0404133796691895,False
2CuITe2-1,CuTe2I,8,0.8355125578221512,2.165798827671841,2.0403525829315186,False
2CsNaTe-1,CsNaTe,6,1.4090025823560983,2.0526208221563476,2.0382497310638428,False
1Cl2Cu2Se3Sb4-1,Cu2Sb4Se3Cl2,11,0.9189170285880102,,2.038043260574341,False
1CH2Sc2-1,Sc2H2C,5,1.0104986116339991,2.008994817721328,2.037073850631714,False
4SnI2-1,SnI2,12,1.0060016354255872,,2.0362789630889893,False
2BrIrSe-2,IrSeBr,6,1.0779765952954512,2.0672166425998064,2.0360496044158936,False
4BBiS3-1,BiBS3,20,1.4860194049111737,2.3775242445118394,2.0346791744232178,False
2BrCrS-1,CrSBr,6,0.45542557727948996,2.0228735407402265,2.033294677734375,False
2AgBrTe2-1,AgTe2Br,8,1.2138987267842964,2.0545213050581035,2.033064842224121,False
2VBr2S2-1,V(SBr)2,10,0.9792542651239495,2.1728876351043525,2.0316033363342285,False
4BaBiFS2-1,BaBiS2F,20,1.3995060789219393,2.3544039097432305,2.0315802097320557,False
2Si3As4-1,Si3As4,14,1.472232598561754,2.077649976655617,2.030994415283203,False
1MoOsCl6-1,MoOsCl6,8,0.8189272714244171,2.0091176637760553,2.030452251434326,False
2TlBr3-4,TlBr3,8,0.8985271383536277,,2.0298402309417725,False
1SnZnCl2I4-1,ZnSn(I2Cl)2,8,1.1006329203367469,1.8880223841901533,2.029201030731201,False
4AuClTe-1,TeAuCl,12,1.35979158919169,1.924032985202794,2.027656316757202,False
4KS3-1,KS3,16,1.3984931699859682,,2.0275237560272217,False
2ITaO2-1,TaIO2,8,0.6144086118236249,1.75534131235199,2.024379253387451,False
1BrSSb-1,SbSBr,3,1.2173211380215396,1.837586151949067,2.024200439453125,False
2CuHgIS-1,CuHgSI,8,0.7736436596522793,2.0384914077602776,2.0229225158691406,False
2NbCl2Se2-1,Nb(SeCl)2,10,1.080323413869241,1.8235660185534484,2.021261215209961,False
2PdF2-4,PdF2,6,0.5087364592210113,,2.0204625129699707,False
2NiSe2-1,NiSe2,6,1.0146499500518922,2.182783021576975,2.0183846950531006,False
1WMo3S8-1,Mo3WS8,12,1.5592570255978977,2.075739815233338,2.016084671020508,False
2PSnS3-1,SnPS3,10,1.037568448672277,1.7008412629427478,2.015758991241455,False
2AgFHgSe-1,AgHgSeF,8,1.1145785626829054,,2.0146069526672363,False
2ZrI2Se2-1,Zr(SeI)2,10,1.2092816025382511,2.2430187729949904,2.0127406120300293,False
2AgClTe2-1,AgTe2Cl,8,1.2913679087724856,2.0981654539162493,2.012188673019409,False
2Mg5Cl8-1,Mg5Cl8,26,0.6545066759629585,,2.01174259185791,False
2INZr-1,ZrIN,6,1.1039320488794666,2.290408920775113,2.010352373123169,False
1GeSZnBr2-1,ZnGeSBr2,5,1.7795685195077966,2.5240682210883243,2.0102121829986572,False
2TeCu2O6-1,Cu2TeO6,18,0.4493560519131208,1.7382340385564632,2.0093536376953125,False
2CsNaSe-1,CsNaSe,6,1.3720239897286124,2.1405613536165924,2.0080394744873047,False
2As2Be3-1,Be3As2,10,1.2789892761535597,1.9577630619971258,2.00585675239563,False
2CdClSbS2-1,CdSbS2Cl,10,1.2250328608095322,,2.0050981044769287,False
1Al2Te3-1,Al2Te3,5,0.7067180224996772,,2.004924774169922,False
2CuSH2O5-1,CuH2SO5,18,0.45112268100817854,,2.0036051273345947,False
2TiS2-2,TiS2,6,0.7905916484653153,,2.002633810043335,False
1TiS2-2,TiS2,3,0.734252059847778,2.014731286659609,2.002594232559204,False
2CKSeH3S3-1,KH3CSeS3,18,0.8711304987702775,,2.0025618076324463,False
2HPTeS5-1,TePHS5,16,1.0996365623007591,1.847811733751239,2.0020573139190674,False
1BrClN2Ti2-1,Ti2BrN2Cl,6,0.6169656138587993,2.117310439564794,1.999993085861206,False
2CCsSeH3S3-1,CsH3CSeS3,18,1.29175230900553,,1.9983108043670654,False
2SeSn-2,SnSe,4,1.5895129483586574,2.221719185623071,1.9975779056549072,False
2AgHgISe-1,AgHgSeI,8,1.0337857581891479,1.8798226165389909,1.9963364601135254,False
1AsClSe-2,AsSeCl,3,1.7168763279895256,2.370546651333197,1.9960217475891113,False
2IInSe-1,InSeI,6,1.0465863549797736,1.8579605543492916,1.9955942630767822,False
2PdSeO3-1,PdSeO3,10,1.1204491205322613,2.6630472818870015,1.9925334453582764,False
1PbI2-1,PbI2,3,1.4994499199913929,2.299671903419279,1.9923162460327148,False
2BrIrTe-2,TeIrBr,6,1.00685622652697,1.8692112052126695,1.9912629127502441,False
1BiClSe-2,BiSeCl,3,1.2351028265809298,1.991924287584308,1.9889845848083496,False
2NbF2Se2-1,Nb(SeF)2,10,1.1185472637720553,1.8356440861598224,1.9885754585266113,False
2Cr2S3-1,Cr2S3,10,0.6359361287374141,1.7754215053496927,1.9883713722229004,False
1P2Pd3Se8-1,P2Pd3Se8,13,1.4627085681073888,2.386111924897065,1.987999677658081,False
1P2Se5-1,P2Se5,7,1.1562625607141093,1.9557173183922405,1.9869351387023926,False
2RuSe2-1,RuSe2,6,0.778794279676339,1.5952369559102693,1.9855806827545166,False
1SBr2Pb2-1,Pb2SBr2,5,1.111219210048598,1.7653282528375227,1.9850056171417236,False
1WAg2Se4-1,Ag2WSe4,7,1.0702727697258825,2.0390460819835132,1.9843485355377197,False
2GaIS-2,GaSI,6,0.08352391616262422,,1.9843263626098633,False
2ClMnSbO2-2,MnSbClO2,10,0.021977652924191737,,1.9838695526123047,False
2AgF3-3,AgF3,8,0.3789038590315119,2.201326171039555,1.9829397201538086,False
1MgIn2S4-1,Mg(InS2)2,7,1.163320430691819,2.137263283108915,1.9826743602752686,False
2CuHgITe-1,CuHgTeI,8,0.9240939595389137,2.0776507711343872,1.98018479347229,False
2AgClTe2-2,AgTe2Cl,8,1.043695973685839,,1.9800550937652588,False
2CuHgI3-1,CuHgI3,10,0.6577206908306925,2.0159928703809484,1.979896068572998,False
2AsTlS3-1,TlAsS3,10,0.7228644864775517,,1.9776391983032227,False
1Au2I2Se3As4-1,As4Au2Se3I2,11,1.3465735484589554,,1.9767560958862305,False
2VBr2Se2-1,V(SeBr)2,10,0.6800619250377848,1.8100107975710733,1.9766147136688232,False
1AgGaP2S2Se4-1,GaAgP2(Se2S)2,10,0.9233490691874697,1.8013555608280858,1.976560354232788,False
2S3Tl4-1,Tl4S3,14,1.110183385193154,1.7980981273743857,1.9758968353271484,False
1PtSSe-1,PtSeS,3,1.3297991334156696,2.0165227332104303,1.974733591079712,False
4KSeS2-1,KSeS2,16,1.369038811318322,1.8815831254218365,1.9740538597106934,False
2ClOTl-1,TlClO,6,1.0298001336688207,2.0394770621557847,1.9739532470703125,False
2ClHgSbS2-1,HgSbS2Cl,10,1.374082374212569,,1.973705768585205,False
1Cl2Te2V2O7-1,V2Te2Cl2O7,13,0.7403684545602833,,1.9727180004119873,False
2AlSSi-1,AlSiS,6,1.0942050141120374,1.7193662750874226,1.9719750881195068,False
1In2S3-1,In2S3,5,1.132273505125657,,1.9712340831756592,False
1ClGaSe-1,GaSeCl,3,1.282968038800656,,1.970595121383667,False
2KTaI6-1,KTaI6,16,0.9888897582750729,2.0533055907903375,1.970046043395996,False
1FSbSe-1,SbSeF,3,1.8273520986560134,,1.9697401523590088,False
2CdPSe3-1,CdPSe3,10,1.2709515819191428,2.1498145200972845,1.9696056842803955,False
2MoVO5-1,VMoO5,14,0.0030682904120213905,1.8372112487123626,1.9672985076904297,False
2BrIn-3,InBr,4,1.3384476282198323,1.7741686578205798,1.96657395362854,False
2TiBr2Se2-1,Ti(SeBr)2,10,0.88336798646687,2.2681708639668314,1.96639084815979,False
1SSeW-1,WSeS,3,1.4016133079682724,1.9111655146654165,1.9652278423309326,False
1SeMn2Cl3-1,Mn2SeCl3,6,0.3084622103851835,1.4937445353244345,1.9650826454162598,False
2SeVH2O5-1,VH2SeO5,18,0.8923872480332258,3.3049469737010866,1.9649529457092285,False
1MnI4-1,MnI4,5,0.8033532044044245,1.9484317331077161,1.9632771015167236,False
4BrNiO-1,NiBrO,12,0.21634026621021896,,1.9626193046569824,False
1BrSbSe-2,SbSeBr,3,1.4637320926680704,2.0365128992788732,1.9621360301971436,False
2LiRbSe-1,RbLiSe,6,1.2678166519963532,2.010397651310723,1.9605088233947754,False
2InSeSi-1,InSiSe,6,1.5093583239452333,2.1488946292569793,1.9604573249816895,False
4CuSTl-1,TlCuS,12,0.542972182864508,1.8687973644683624,1.959545612335205,False
4GeP2-1,GeP2,12,1.3326511360217288,2.0441429065360177,1.9591941833496094,False
1AgSeWBr5-1,AgWSeBr5,8,0.8021677267605138,1.8848724381786148,1.9566047191619873,False
1ClSbSe-2,SbSeCl,3,1.6735124390644438,2.290099038505901,1.9562790393829346,False
1Br2Cu2Te3As4-1,Cu2Te3(As2Br)2,11,0.7613944005204702,1.8580331314045035,1.953819751739502,False
4SiTe2-1,SiTe2,12,1.2927574698482611,1.9402450516955878,1.9521477222442627,False
2ClRe3S4-1,Re3S4Cl,16,1.5414575912922723,2.3208127521433997,1.9504650831222534,False
4BiClSrS2-1,SrBiS2Cl,20,1.3780647398801977,,1.949669361114502,False
2BrRe3S4-1,Re3S4Br,16,1.4293134956695637,2.2705119050355984,1.9491654634475708,False
1GaRhCl2O2-1,GaRh(ClO)2,6,0.6131421453892467,2.0040412840910022,1.9488489627838135,False
2OK2-1,K2O,6,0.5253096646251039,1.8342979026326423,1.9481418132781982,False
2AgVP2S6-1,VAg(PS3)2,20,0.02783358075282516,,1.9480317831039429,False
2PdBr3-1,PdBr3,8,0.0082115495868198,,1.9453976154327393,False
1SiSe2-1,SiSe2,3,1.1228958231797015,2.080118670487271,1.9449797868728638,False
2AuClS2-1,AuS2Cl,8,1.1927481831430087,1.9134862007311644,1.9439481496810913,False
1AgSbP2Se6-1,AgSb(PSe3)2,10,1.2317973484591351,1.9684279481602769,1.9434901475906372,False
2HgI-1,HgI,4,1.2769058661650141,1.9182972566585224,1.9417418241500854,False
4CuFHO-1,CuHOF,16,0.3839123541907066,,1.9411468505859375,False
1SeAu2O4-1,Au2SeO4,7,0.8429826625774828,1.9251307149539496,1.940191626548767,False
2BrRhTe-1,TeRhBr,6,0.9843803668289848,1.964644675594796,1.9393953084945679,False
2PScSe4-1,ScPSe4,12,1.1708020594616584,2.15352177793516,1.938786268234253,False
2HfSnS4-1,HfSnS4,12,1.1829293442334836,1.9774233209652483,1.9383777379989624,False
2BrCdSbS2-1,CdSbS2Br,10,1.225575035829134,,1.9375295639038086,False
2GaIO-1,GaIO,6,1.0009416350402776,1.8375617904631019,1.9342964887619019,False
1Cu9Br11-1,Cu9Br11,20,0.06263886941563523,,1.9331023693084717,False
2LiTaI6-1,LiTaI6,16,0.9074890672388376,1.9616256886117869,1.932355523109436,False
2InSe-1,InSe,4,1.4040674539321087,2.055278570756471,1.9316076040267944,False
1HgI2-3,HgI2,3,1.1991790911882427,1.9192581601279368,1.93142569065094,False
4SiAs2-1,SiAs2,12,1.4221972449029598,2.0225370004709764,1.931287407875061,False
2CuIS2-1,CuS2I,8,0.8538306275904959,1.8175767202339501,1.9312772750854492,False
2BrHgSbS2-1,HgSbS2Br,10,1.4111290938827206,,1.9283441305160522,False
2PPbS3-1,PPbS3,10,1.365216162769767,2.215429646749554,1.9256854057312012,False
1FeGa2Se4-1,Ga2FeSe4,7,0.5378614315186625,1.7605198863563092,1.924736499786377,False
1SIn2Te2-1,In2Te2S,5,0.7421409870583064,,1.9241362810134888,False
2IInS-3,InSI,6,1.1618456747340595,1.911710982529062,1.9219553470611572,False
2AsBiS3-1,BiAsS3,10,1.215414938018995,,1.9204474687576294,False
2InSeSn-1,InSnSe,6,0.13425525337316402,,1.9201005697250366,False
1GaOsBr6-1,GaOsBr6,8,0.05953481784243886,,1.91965651512146,False
2CuSTl-1,TlCuS,6,0.6142130281759448,1.8627802286502182,1.919256567955017,False
1BrSbSe-1,SbSeBr,3,1.069465069253044,1.6485916687612352,1.918135643005371,False
2CuINC3H4-1,CuH4C3IN,20,0.8376043421494925,2.502060151685307,1.9179680347442627,False
4Sn2S3-1,Sn2S3,20,0.022797156376312147,,1.917851209640503,False
1OVI2-1,VI2O,4,0.503347385915335,1.8490498638702042,1.917334794998169,False
2FRe3S4-1,Re3S4F,16,1.6208014560942954,2.38428307743832,1.9164408445358276,False
4AuBrSe-1,AuSeBr,12,1.2393687437957452,1.9905352925332283,1.916171908378601,False
2IIrSe-2,IrSeI,6,1.0099132569575775,1.8569340808634704,1.9160453081130981,False
2PZnSe3-1,ZnPSe3,10,1.3067535729365023,2.2222795514037874,1.91435706615448,False
2GeSe-1,GeSe,4,1.1211421895230416,1.559182098831073,1.9143353700637817,False
1CrFHO-1,CrHOF,4,0.4362160737804084,1.5303686688068785,1.9139182567596436,False
1Ge11S16-1,Ge11S16,27,1.0522962950325798,1.6630789479958672,1.912908911705017,False
2FeCl3-1,FeCl3,8,0.5111630648467802,,1.9126148223876953,False
2NbI2Se2-1,Nb(SeI)2,10,1.059883402729577,1.8099932434132604,1.9120584726333618,False
4OSb2Se2-1,Sb2Se2O,20,1.430502953241859,2.0828304212747906,1.9119173288345337,False
2InSiSe3-1,InSiSe3,10,1.4104461757693803,2.114108521333537,1.9118329286575317,False
1TiHf3Se8-1,Hf3TiSe8,12,0.7225578204093768,1.6430304942762293,1.9111839532852173,False
4AuBrS-1,AuSBr,12,1.1204874194410186,2.000438592220704,1.9106178283691406,False
2InSe-2,InSe,4,1.3212330836322175,1.9625192970034502,1.9101954698562622,False
2PdTeO3-1,TePdO3,10,0.3688921392146507,1.8002479254755812,1.910050630569458,False
2VCl2Se2-1,V(SeCl)2,10,0.6470895969768489,1.6917067308212466,1.9100133180618286,False
1GeSnP2S6-1,SnGe(PS3)2,10,1.3962757521465108,,1.9098882675170898,False
4BaFSbSe2-1,BaSbSe2F,20,1.3862131314933492,2.045131954217318,1.9098175764083862,False
2NbBr2Se2-1,Nb(SeBr)2,10,1.0961364170632693,1.866026782652541,1.9077773094177246,False
1HfPdI6-1,HfPdI6,8,0.3836580838596686,1.3682040916152636,1.9077768325805664,False
2IRhSe-1,RhSeI,6,0.8867906139124284,1.7248430777278154,1.907282829284668,False
1BiCuP2Se6-1,CuBi(PSe3)2,10,1.0086883391795731,2.0601247418606587,1.90500807762146,False
2CuPdCl3-1,CuPdCl3,10,0.14081558463894117,,1.904314398765564,False
1CF2Sc2-1,Sc2CF2,5,1.0195431544119735,2.0665830480106697,1.9038015604019165,False
4Al2Te3-2,Al2Te3,20,1.4213404882200082,,1.9035356044769287,False
2ScI2Se2-1,Sc(SeI)2,10,0.9843568359057868,1.8087330700628468,1.9011800289154053,False
2FeBr2Sb2O3-1,FeSb2Br2O3,16,0.28977026985932586,,1.9005253314971924,False
1AsClTe-1,TeAsCl,3,1.478712991878009,2.1466220932423274,1.8987869024276733,False
1TiZr3Se8-1,Zr3TiSe8,12,0.7063118117509868,1.7526742262917556,1.8974204063415527,False
2TiS3-1,TiS3,8,0.2945522457159421,1.452472977000255,1.8958301544189453,False
1PdCl2-1,PdCl2,3,0.46263082354288887,2.0856139288168896,1.8948739767074585,False
2IRe3S4-1,Re3S4I,16,1.0342831174769054,1.9145585031924088,1.8940167427062988,False
2Sc2Se3-1,Sc2Se3,10,1.0390350228375271,,1.8939582109451294,False
2ZrS2-1,ZrS2,6,0.702455499943561,1.719311305816075,1.8928978443145752,False
6IIn-1,InI,12,1.4454486576382317,1.9378617107273624,1.8925739526748657,False
2OTl2-2,Tl2O,6,1.4480804976767656,,1.891787052154541,False
2Pd9S16-1,Pd9S16,50,0.5952566492238945,,1.8916457891464233,False
4AgBr3-1,AgBr3,16,0.5798142366208614,1.6519325671610017,1.8910106420516968,False
2BiIO-1,BiIO,6,1.0170631748839314,1.8488319311777448,1.8901233673095703,False
2CRbSeH3S3-1,RbH3CSeS3,18,0.9683398166305017,1.809400942407505,1.8900949954986572,False
1CuVP2S6-1,VCu(PS3)2,10,0.30625509698015163,1.6581090369542797,1.8898003101348877,False
2IInTe-1,InTeI,6,1.291234780646195,2.05350796967683,1.8892909288406372,False
1BrSeCl2Mn2-1,Mn2SeBrCl2,6,0.20728079654676312,,1.887929081916809,False
1MnH2O2-1,Mn(HO)2,5,0.2494604913143978,,1.8866015672683716,False
2TiI2Se2-1,Ti(SeI)2,10,0.6840029552499589,2.0293799878866787,1.8856191635131836,False
1GeTe-1,GeTe,2,1.473578448873159,1.9941093585389857,1.8845279216766357,False
2PPbSe3-1,PPbSe3,10,0.9713985846534954,1.722114316976243,1.8841503858566284,False
1SeTa3F7-1,Ta3SeF7,11,0.8945497919978345,1.7348175449270067,1.8840886354446411,False
1AsClTe-2,TeAsCl,3,1.2886601495847134,1.8240499227720575,1.8833874464035034,False
1MnScBr6-1,ScMnBr6,8,0.5214593809516606,1.8264217400621772,1.8820953369140625,False
2GaTe-3,GaTe,4,0.9459804335042952,1.41200798357865,1.8820488452911377,False
1Al2Mg2Se5-1,Mg2Al2Se5,9,1.1139074188874427,2.0242223028686857,1.8812685012817383,False
1AsBrS-2,AsSBr,3,1.4165188494320224,2.077411206629262,1.8804330825805664,False
1MnSeVBr4-1,MnVSeBr4,7,0.5292797199104453,,1.880423903465271,False
2BiI3-3,BiI3,8,1.1017986709627667,1.8786609874177458,1.8799405097961426,False
2IScTe-2,ScTeI,6,1.1224558022113447,2.2163238268661773,1.8781914710998535,False
1GeI2-1,GeI2,3,1.9539583637002689,2.6677781234157325,1.8756418228149414,False
2AuClSe2-1,AuSe2Cl,8,1.0875262491670328,1.7372909313259313,1.8753741979599,False
4BrCd-1,CdBr,8,1.2814103914734805,1.7708280847682307,1.8740297555923462,False
1WAu2S4-1,W(AuS2)2,7,1.0705351710238111,1.826932911747066,1.8737871646881104,False
1CrIS-1,CrSI,3,0.38706853067773483,1.4375216412924758,1.8729782104492188,False
2NbOI2-1,NbI2O,8,1.0235612754365242,1.8448352432935295,1.8727741241455078,False
2AlISe-2,AlSeI,6,1.4929249816559522,2.2394258670645657,1.8720309734344482,False
1S3Pt4Se5-1,Pt4Se5S3,12,1.3082214309907259,1.8291127300956855,1.8692841529846191,False
8HgS-1,HgS,16,0.9943498924916692,,1.868487000465393,False
2IInS-2,InSI,6,1.539355644401664,2.281364415621316,1.867988109588623,False
1SSeSn-1,SnSeS,3,0.8373692300678042,1.4755633594854767,1.866851568222046,False
2BiIO-2,BiIO,6,1.0744396865478993,1.8287343537701428,1.8667902946472168,False
2HfTiSe4-1,HfTiSe4,12,0.6457717614969893,1.6102872819328535,1.864378809928894,False
2Al2Se3-3,Al2Se3,10,1.3194839700811383,2.033628082155115,1.863926887512207,False
2CdPt2Se3-1,CdPt2Se3,12,0.0482711884350715,,1.8636226654052734,False
1ClGaMnBr5-1,MnGaBr5Cl,8,0.5352627889254098,1.9193802445538246,1.8635904788970947,False
1MoW3O8-1,MoW3O8,12,1.1846738352806105,1.9610174958212188,1.8633259534835815,False
1MoS2-1,MoS2,3,1.580389439677671,2.0874393506372604,1.8629730939865112,False
2CrSiSe3-1,CrSiSe3,10,0.915740730986605,1.944731636196509,1.8629539012908936,False
2AuHgBr3-1,HgAuBr3,10,0.7819536769711521,1.6472799271353202,1.862317442893982,False
1GeS2-2,GeS2,3,0.7290217340043323,1.4046715687206248,1.8619996309280396,False
2Sb2Se3-1,Sb2Se3,10,1.3887617854088194,2.060720082318327,1.8618642091751099,False
2In2Se3-1,In2Se3,10,1.1363455263060147,1.7308711382358268,1.8616153001785278,False
1BiBrS-1,BiSBr,3,0.8907047103145818,1.600144484093482,1.8590916395187378,False
4NiPSe-1,NiPSe,12,0.6281202137411279,2.0206359517639365,1.8584058284759521,False
4BaBiClSe2-1,BaBiSe2Cl,20,1.1291039022224365,,1.8580546379089355,False
1NiI2-1,NiI2,3,0.1063219985228474,1.9040423007566654,1.8572309017181396,False
2TeAg2O6-1,Ag2TeO6,18,0.6363853903685968,1.801016493503245,1.8564318418502808,False
2TaBr2Se2-1,Ta(SeBr)2,10,0.9898430417617159,1.7249880278682106,1.8562122583389282,False
2HgISbS2-1,HgSbS2I,10,1.3989547240052782,,1.8558907508850098,False
1SeNb3F7-1,Nb3SeF7,11,0.8929178432546894,1.8073108281965378,1.8556572198867798,False
2TiZrSe4-1,ZrTiSe4,12,0.622702051908975,1.6702012200713,1.8541526794433594,False
2ScCl2Se2-1,Sc(SeCl)2,10,1.2516183550155242,,1.852595329284668,False
4AuBrHS-1,HAuSBr,16,1.082631749551044,1.8971555711313584,1.8499842882156372,False
1TeTa3F7-1,Ta3TeF7,11,0.8603886173334843,1.7023642692006082,1.849727988243103,False
2AlSiTe-1,AlSiTe,6,1.506118400822763,2.1049540512496474,1.8495410680770874,False
1FeAl2Se4-1,Al2FeSe4,7,0.7391602266235082,2.338463534705112,1.8483597040176392,False
2BrSSb-2,SbSBr,6,1.1022357039177082,,1.8480820655822754,False
6AgF-4,AgF,12,0.6237848772632639,,1.846462607383728,False
1GeHfCl2S2-1,HfGe(SCl)2,6,0.8357849385558107,1.5943214330266327,1.8461509943008423,False
2PScS3-1,ScPS3,10,0.8266396352357432,1.7622864482076672,1.8453410863876343,False
1AgMnCl2Br4-1,MnAg(Br2Cl)2,8,0.12105812027198048,,1.8450502157211304,False
2HInSe2-1,InHSe2,8,1.2418846099036993,1.9068817299148861,1.845038890838623,False
2Ga2Se3-2,Ga2Se3,10,0.40542850316924817,1.2539530075791328,1.8421849012374878,False
2GePS3-1,GePS3,10,1.405653654643614,2.095555602456283,1.8399749994277954,False
2PtTeS3-1,TePtS3,10,0.7235853278647089,1.7309728435120988,1.8395155668258667,False
1VMn2Br4O4-1,Mn2V(BrO)4,11,0.6521732658662418,2.0286358858978923,1.8387539386749268,False
