uid,formula,gap_pbe,gap_hse_true,gap_hse_pred,class,ehull,hform,thickness,is_magnetic,dyn_stab,natoms,n_species,has_F,has_Cl,has_Br,has_I,has_O,has_N,has_S,has_halide,has_alkali,has_alkaline_earth,has_transition_metal,mean_en,max_en,min_en,range_en,mean_period,max_period,mean_group,mean_cov_radius,mean_atomic_mass,dyn_stab_yes
1MgB2H8-1,Mg(BH4)2,6.082173090564821,7.486423969633201,7.827822208404541,TP,0.03965224830509972,-0.23182694634925516,3.1323012255200204,0,Yes,11,3,0,0,0,0,0,0,0,0,0,1,0,1.8500000000000003,2.2,1.31,0.8900000000000001,2.0,3.0,5.333333333333333,0.9499999999999998,12.041313333333333,1
2B2O3-1,B2O3,6.188211355425892,8.004683736174364,7.775139331817627,TP,0.0,-2.404165540045746,1.7642002257909688,0,Yes,10,2,0,0,0,0,1,0,0,0,0,0,0,2.74,3.44,2.04,1.4,2.0,2.0,14.5,0.675,13.4052,1
1B2O3-1,B2O3,5.3170407908038655,,7.761010646820068,Novel,0.002593945207020454,-2.4015715948387255,0.0005378286750996608,0,No,5,2,0,0,0,0,1,0,0,0,0,0,0,2.74,3.44,2.04,1.4,2.0,2.0,14.5,0.675,13.4052,0
2SrF2O2H4-1,SrH4(OF)2,5.778940693889577,7.694953668993825,7.71587610244751,TP,0.07364290249895254,-2.004879847003482,3.6154491740962467,0,Yes,18,4,1,0,0,0,1,0,0,1,0,1,0,2.6425,3.98,0.95,3.0300000000000002,2.5,5.0,9.0,0.9049999999999999,30.9064358,1
2CaF2O2H4-1,CaH4(OF)2,6.025253430227339,7.9662019138200115,7.683529376983643,TP,0.06428747175886763,-2.0138177752497537,3.626318231289101,0,Yes,18,4,1,0,0,0,1,0,0,1,0,1,0,2.6550000000000002,3.98,1.0,2.98,2.25,4.0,9.0,0.8424999999999999,19.0209358,1
3FNa-1,NaF,5.67699618276303,7.781608612287117,7.64560604095459,TP,0.05098457115082233,-2.7668289003943722,4.7760611017703285,0,Yes,6,2,1,0,0,0,0,0,0,1,1,0,0,2.455,3.98,0.93,3.05,2.5,3.0,9.0,1.16,20.99408624,1
2FNa-1,NaF,5.589937102425832,7.694500527868119,7.615417003631592,TP,0.07637928068678779,-2.7414341908584063,2.3979020376775138,0,Yes,4,2,1,0,0,0,0,0,0,1,1,0,0,2.455,3.98,0.93,3.05,2.5,3.0,9.0,1.16,20.99408624,1
1SnZnF6-1,ZnSnF6,4.390256555182875,,7.515085697174072,Novel,0.0,-2.5341964361891884,2.6193234596579664,0,No,8,3,1,0,0,0,0,0,0,1,0,0,1,2.53,3.98,1.65,2.33,3.6666666666666665,5.0,14.333333333333334,1.0966666666666667,67.70580106666667,0
2B2O3-2,B2O3,5.06054785078204,,7.501482963562012,Novel,0.05081827195507031,-2.3533472680906753,3.596446128963822,0,No,10,2,0,0,0,0,1,0,0,0,0,0,0,2.74,3.44,2.04,1.4,2.0,2.0,14.5,0.675,13.4052,0
2CKSF3O3-1,KCS(OF)3,5.904051683439757,7.673819026588019,7.425471305847168,TP,0.050135892137153824,-1.7253485468697138,9.398160949412816,0,Yes,18,5,1,0,0,0,1,0,1,1,1,0,0,2.674,3.98,0.82,3.16,2.6,4.0,12.8,0.976,23.63436064,1
2AlFO-1,AlOF,5.6726503874705285,7.451110094646179,7.408236980438232,TP,0.014762832652935506,-3.2482722534552515,4.065547337725807,0,Yes,6,3,1,0,0,0,1,0,0,1,0,0,0,3.01,3.98,1.61,2.37,2.3333333333333335,3.0,15.333333333333334,0.6933333333333334,20.6597806,1
2KC2F3O3-1,KC2(OF)3,5.66111635026357,,7.399101257324219,Novel,0.024401812210437,-1.803925116194405,10.030627731814965,0,No,18,4,1,0,0,0,1,0,0,1,1,0,0,2.6975,3.98,0.82,3.16,2.5,4.0,12.0,1.0,21.5267008,0
2CaClF-1,CaClF,6.020166734741515,7.586685082888464,7.350358963012695,TP,0.012101454898505892,-3.2268715564023958,5.276393993101211,0,Yes,6,3,1,1,0,0,0,0,0,1,0,1,0,2.7133333333333334,3.98,1.0,2.98,3.0,4.0,12.0,1.05,31.509801066666668,1
6ClLi-2,LiCl,5.924021071022679,7.168019766904036,7.341660499572754,TP,0.06742019864419824,-1.7685233568684857,2.837253646011277,0,Yes,12,2,0,1,0,0,0,0,0,1,1,0,0,2.0700000000000003,3.16,0.98,2.18,2.5,3.0,9.0,1.23,21.197000000000003,1
2ClLi-1,LiCl,5.895897731826821,7.096645021814382,7.321347236633301,TP,0.029883598975403824,-1.80605995653728,2.7627693732727856,0,Yes,4,2,0,1,0,0,0,0,0,1,1,0,0,2.0700000000000003,3.16,0.98,2.18,2.5,3.0,9.0,1.23,21.197000000000003,1
4ClLi-2,LiCl,6.191885746579198,7.446287004387182,7.316340923309326,TP,0.041049872933285325,-1.7948936825793984,2.0367127775068026,0,Yes,8,2,0,1,0,0,0,0,0,1,1,0,0,2.0700000000000003,3.16,0.98,2.18,2.5,3.0,9.0,1.23,21.197000000000003,1
1SrAs2F12-1,SrAs2F12,4.689493020935764,7.119181141262384,7.297047615051269,TP,0.0,-2.6137879219368263,7.277861762756476,0,Yes,15,3,1,0,0,0,0,0,0,1,0,1,0,2.3699999999999997,3.98,0.95,3.0300000000000002,3.6666666666666665,5.0,11.333333333333334,1.25,60.5133344,1
2NaC2F3O3-1,NaC2(OF)3,5.86519509572954,,7.29151439666748,Novel,0.06737226717915314,-1.764127182540324,9.168454763821037,0,No,18,4,1,0,0,0,1,0,0,1,1,0,0,2.725,3.98,0.93,3.05,2.25,3.0,12.0,0.8674999999999999,17.49956812,0
4ClLi-1,LiCl,6.09656063132438,7.344284115112513,7.278384685516357,TP,0.0111518802636148,-1.824791675249069,2.8317939856983028,0,Yes,8,2,0,1,0,0,0,0,0,1,1,0,0,2.0700000000000003,3.16,0.98,2.18,2.5,3.0,9.0,1.23,21.197000000000003,1
2GaF3-2,GaF3,5.007989275229093,,7.239091873168945,Novel,0.014377489459039161,-2.6933784135584355,2.535714338965721,0,No,8,2,1,0,0,0,0,0,0,1,0,0,0,2.895,3.98,1.81,2.17,3.0,4.0,15.0,0.89,44.3607016,0
3ClLi-1,LiCl,5.818553638093951,7.024281384122276,7.190998554229736,TP,0.02622738249884608,-1.8097161730138378,5.355391452704228,0,Yes,6,2,0,1,0,0,0,0,0,1,1,0,0,2.0700000000000003,3.16,0.98,2.18,2.5,3.0,9.0,1.23,21.197000000000003,1
2CaCl2O2H4-1,CaH4(ClO)2,5.713895107177429,7.085091451707623,7.186734199523926,TP,0.006050799120567163,-1.5335073255529896,3.4079431529738606,0,Yes,18,4,0,1,0,0,1,0,0,1,0,1,0,2.45,3.44,1.0,2.44,2.5,4.0,9.0,0.9349999999999999,23.134584999999998,1
6ClLi-1,LiCl,5.662381514117593,6.908114182200017,7.182667255401611,TP,0.061340473525130314,-1.7746030819875536,2.99664287044211,0,Yes,12,2,0,1,0,0,0,0,0,1,1,0,0,2.0700000000000003,3.16,0.98,2.18,2.5,3.0,9.0,1.23,21.197000000000003,1
2CRbSF3O3-1,RbCS(OF)3,5.749059505587901,,7.176067352294922,Novel,0.03286298547769108,-1.7270497801891471,9.148394075323505,0,No,18,5,1,0,0,0,1,0,1,1,1,0,0,2.674,3.98,0.82,3.16,2.8,5.0,12.8,1.02,32.90826064,0
2AlClO-1,AlClO,5.728716402441362,7.217401276258211,7.165730953216553,TP,0.0,-2.3538887959673995,5.0494964160443345,0,Yes,6,3,0,1,0,0,1,0,0,1,0,0,0,2.736666666666667,3.44,1.61,1.8299999999999998,2.6666666666666665,3.0,15.333333333333334,0.8166666666666668,26.1446462,1
2RbC2F3O3-1,RbC2(OF)3,5.557582670758202,7.402504055455668,7.1396331787109375,TP,0.009798993096173566,-1.8029562619686388,9.583342217176332,0,Yes,18,4,1,0,0,0,1,0,0,1,1,0,0,2.6975,3.98,0.82,3.16,2.75,5.0,12.0,1.055,33.1190758,1
6FK-1,KF,5.179073062643626,7.205368494023155,7.1365814208984375,TP,0.03639345035187643,-2.76714367527746,5.459761691997707,0,Yes,12,2,1,0,0,0,0,0,0,1,1,0,0,2.4,3.98,0.82,3.16,3.0,4.0,9.0,1.425,29.0483516,1
1CaCl2-3,CaCl2,5.53009095512323,6.8914666338812784,7.11887788772583,TP,0.1921264266785805,-2.2390259011197244,2.7060419766886152,0,Yes,3,2,0,1,0,0,0,0,0,1,0,1,0,2.08,3.16,1.0,2.16,3.5,4.0,9.5,1.365,37.7655,1
2BaClF-1,BaClF,5.532777195404654,6.968702552735938,7.0665364265441895,TP,0.05311878468743222,-3.2913590460192936,5.578846327007144,0,Yes,6,3,1,1,0,0,0,0,0,1,0,1,0,2.6766666666666663,3.98,0.89,3.09,3.6666666666666665,6.0,12.0,1.2466666666666666,63.9261344,1
2BaP2O6-1,Ba(PO3)2,5.119854351861456,6.8789754109267,7.031367301940918,TP,0.07878059286909433,-2.422646062011375,5.922974892716244,0,Yes,18,3,0,0,0,0,1,0,0,0,0,1,0,2.1733333333333333,3.44,0.89,2.55,3.6666666666666665,6.0,11.0,1.3299999999999998,61.433387333333336,1
1ZnF2-1,ZnF2,4.505831697772569,7.04070118337718,7.028561115264893,TP,0.03886102297916535,-2.371733197340618,1.991533808688989,0,Yes,3,2,1,0,0,0,0,0,0,1,0,0,1,2.815,3.98,1.65,2.33,3.0,4.0,14.5,0.9199999999999999,42.2037016,1
1SrSb2F12-1,SrSb2F12,4.845851862055425,7.22026205421797,7.0125250816345215,TP,0.0,-2.798773466845652,7.749340073284982,0,Yes,15,3,1,0,0,0,0,0,0,1,0,1,0,2.3266666666666667,3.98,0.95,3.0300000000000002,4.0,5.0,11.333333333333334,1.3133333333333332,76.1261344,1
1BaAs2F12-1,BaAs2F12,4.8516746473395145,7.285790352606122,7.012138366699219,TP,0.0,-2.6411979433893977,7.531315024351727,0,Yes,15,3,1,0,0,0,0,0,0,1,0,1,0,2.35,3.98,0.89,3.09,4.0,6.0,11.333333333333334,1.3633333333333333,77.0823344,1
2ClFSr-1,SrClF,6.009449023016467,7.351129491723217,7.004875659942627,TP,0.03361479903361383,-3.278448328917479,5.44040223747953,0,Yes,6,3,1,1,0,0,0,0,0,1,0,1,0,2.6966666666666668,3.98,0.95,3.0300000000000002,3.3333333333333335,5.0,12.0,1.1333333333333333,47.35713440000001,1
2BeCl2-1,BeCl2,5.36998478240022,6.861948270957772,6.968906402587891,TP,0.04098133987643138,-1.3977180654927437,2.400248430139966,0,Yes,6,2,0,1,0,0,0,0,0,1,0,1,0,2.365,3.16,1.57,1.59,2.5,3.0,9.5,0.9550000000000001,22.232591,1
2CCsSF3O3-1,CsCS(OF)3,5.632514579519086,,6.955364227294922,Novel,0.019459211404103352,-1.7374832677130267,8.979925394429957,0,No,18,5,1,0,0,0,1,0,1,1,1,0,0,2.668,3.98,0.79,3.19,3.0,6.0,12.8,1.0859999999999999,42.395791020000004,0
2FK-1,KF,4.964089527280328,7.021843569419415,6.938880920410156,TP,0.14695954729393002,-2.6565775783354066,0.629703278769222,0,No,4,2,1,0,0,0,0,0,0,1,1,0,0,2.4,3.98,0.82,3.16,3.0,4.0,9.0,1.425,29.0483516,0
1HfF2P2O6-1,HfP2(O3F)2,4.7117427195510775,,6.921542167663574,Novel,3.2297397080004555e-16,-2.7906424926856697,6.379760745345804,0,No,11,4,1,0,0,0,1,0,0,1,0,0,1,2.7275,3.98,1.3,2.6799999999999997,3.25,6.0,13.0,0.99,61.1153913,0
1GeZrF6-1,ZrGeF6,4.944353218112315,,6.919751167297363,Novel,0.012670484529361481,-3.218069233051857,2.9502057263096333,0,No,8,3,1,0,0,0,0,0,0,1,0,0,1,2.44,3.98,1.33,2.65,3.6666666666666665,5.0,11.666666666666666,1.2433333333333334,60.95413440000001,0
1MgCl2-1,MgCl2,5.94118234136039,7.294068617459455,6.918013095855713,TP,2.9605947323337506e-16,-1.8871292048089279,2.745811729488267,0,Yes,3,2,0,1,0,0,0,0,0,1,0,1,0,2.2350000000000003,3.16,1.31,1.85,3.0,3.0,9.5,1.12,29.879,1
1BeP2H4O4-1,BeP2(HO)4,5.993574927143381,,6.916694641113281,Novel,0.018140419067836012,-1.3478424024739653,5.595197927481481,0,No,11,4,0,0,0,0,1,0,0,0,0,1,0,2.35,3.44,1.57,1.8699999999999999,2.0,3.0,8.5,0.7775,14.248321,0
2SrCl2O2H4-1,SrH4(ClO)2,5.570052516562527,6.943333130338282,6.91287899017334,TP,0.022980905154930023,-1.5442291521486753,3.518585776663974,0,Yes,18,4,0,1,0,0,1,0,0,1,0,1,0,2.4375,3.44,0.95,2.49,2.75,5.0,9.0,0.9974999999999999,35.020085,1
2SrP2O6-1,Sr(PO3)2,5.086927687999312,6.873763907240447,6.911624908447266,TP,0.09114210813650914,-2.41289267704037,5.993284870498416,0,Yes,18,3,0,0,0,0,1,0,0,0,0,1,0,2.1933333333333334,3.44,0.95,2.49,3.3333333333333335,5.0,11.0,1.2166666666666666,44.86438733333333,1
2CaP2O6-1,Ca(PO3)2,5.201063184178735,7.038376448379054,6.867832660675049,TP,0.003742945591724044,-2.4015491900652344,5.952568790912954,0,Yes,18,3,0,0,0,0,1,0,0,0,0,1,0,2.21,3.44,1.0,2.44,3.0,4.0,11.0,1.1333333333333333,29.017053999999998,1
1ZnF2-2,ZnF2,4.424517187411544,6.911133958319651,6.83501672744751,TP,0.11176624088838061,-2.298827979431403,1.9330252331948552,0,Yes,3,2,1,0,0,0,0,0,0,1,0,0,1,2.815,3.98,1.65,2.33,3.0,4.0,14.5,0.9199999999999999,42.2037016,1
2ClKO3-1,KClO3,5.441482161252496,7.00366850108305,6.830521106719971,TP,0.06648555661043716,-0.7268160957381049,4.503433399545283,0,Yes,10,3,0,1,0,0,1,0,0,1,1,0,0,2.473333333333333,3.44,0.82,2.62,3.0,4.0,11.333333333333334,1.2333333333333334,30.183566666666664,1
2Al2O3-1,Al2O3,5.087209258873355,,6.8253583908081055,Novel,0.1100410197994421,-2.88446116578215,5.203730445893559,0,Yes,10,2,0,0,0,0,1,0,0,0,0,0,0,2.525,3.44,1.61,1.8299999999999998,2.5,3.0,14.5,0.83,21.4904693,1
2CsFPH3O3-1,CsPH3O3F,5.590121105150358,,6.822841644287109,Novel,1.9737298215558337e-16,-1.6962901380208903,10.444414936657576,0,No,18,5,1,0,0,0,1,0,0,1,1,0,0,2.52,3.98,0.79,3.19,2.8,6.0,10.0,1.078,39.976991420000004,0
1BaCl2-1,BaCl2,5.618229366763851,6.916304949670295,6.808320045471191,TP,0.10836629148267878,-2.5027429132366965,2.769100799288978,0,Yes,3,2,0,1,0,0,0,0,0,1,0,1,0,2.025,3.16,0.89,2.27,4.5,6.0,9.5,1.66,86.39,1
1MgCl2-2,MgCl2,5.292984488993644,6.65335431032235,6.796227931976318,TP,0.07895950953478614,-1.808169695274142,2.697766718939919,0,Yes,3,2,0,1,0,0,0,0,0,1,0,1,0,2.2350000000000003,3.16,1.31,1.85,3.0,3.0,9.5,1.12,29.879,1
2LiMgCl3-1,LiMgCl3,5.718777206838155,7.012333418928682,6.794306755065918,TP,0.03439843260186777,-1.8322565124885628,3.4252147260454953,0,Yes,10,3,0,1,0,0,0,0,0,1,1,1,0,1.8166666666666667,3.16,0.98,2.18,2.6666666666666665,3.0,6.666666666666667,1.3033333333333335,22.233,1
1GeF4-1,GeF4,4.207412287305751,,6.786840438842773,Novel,3.552713678800501e-16,-2.4409676822564625,3.460098912357555,0,No,5,2,1,0,0,0,0,0,0,1,0,0,0,2.995,3.98,2.01,1.9700000000000002,3.0,4.0,15.5,0.835,45.8192016,0
2ClRbO3-1,RbClO3,5.431976963473879,6.795183220703832,6.736315727233887,TP,0.06181947680062842,-0.7256732363327323,4.510854788802572,0,Yes,10,3,0,1,0,0,1,0,0,1,1,0,0,2.473333333333333,3.44,0.82,2.62,3.3333333333333335,5.0,11.333333333333334,1.3066666666666666,45.64006666666666,1
2P2O5-1,P2O5,4.995004406041707,,6.723667621612549,Novel,0.014723111641411078,-1.8885555532848994,5.460459615470789,0,No,14,2,0,0,0,0,1,0,0,0,0,0,0,2.815,3.44,2.19,1.25,2.5,3.0,15.5,0.73,23.486581,0
2GeSO4-1,GeSO4,4.795330409419562,,6.713302135467529,Novel,0.016855238555357015,-1.2722569686569074,5.046652630502754,0,No,12,3,0,0,0,0,1,0,1,0,0,0,0,2.6766666666666663,3.44,2.01,1.4300000000000002,3.0,4.0,15.333333333333334,0.87,40.2348,0
2InF3-2,InF3,4.962830177173105,7.139247014902809,6.676147937774658,TP,0.03847370586331067,-2.5886601655131622,2.2448379445928826,0,Yes,8,2,1,0,0,0,0,0,0,1,0,0,0,2.88,3.98,1.78,2.2,3.5,5.0,15.0,0.99,66.9082016,1
2FOSc-1,ScOF,4.619597570808152,6.985766652092408,6.673821449279785,TP,0.04293708398124233,-3.8068253846862246,4.517830110882997,0,Yes,6,3,1,0,0,0,1,0,0,1,0,0,1,2.9266666666666663,3.98,1.36,2.62,2.6666666666666665,4.0,12.0,0.9133333333333334,26.6512384,1
2ClKO2H4-1,KH4ClO2,5.089689924113538,6.470916738803768,6.661131858825684,TP,0.051477689786939784,-1.2646566102642858,4.811129820050924,0,Yes,16,4,0,1,0,0,1,0,0,1,1,0,0,2.405,3.44,0.82,2.62,2.5,4.0,8.75,1.0575,22.88966,1
2BeBrCl-1,BeBrCl,5.654664660540468,6.921405956404241,6.655532360076904,TP,0.026098778961706277,-1.2236181808531865,4.446143219668696,0,Yes,6,3,0,1,1,0,0,0,0,1,0,1,0,2.5633333333333335,3.16,1.57,1.59,3.0,4.0,12.0,0.9500000000000001,41.456393999999996,1
1SrCl2-1,SrCl2,5.738033298715962,7.047010997614251,6.654155254364014,TP,0.046028953042991226,-2.4680791726454596,2.792633648140498,0,Yes,3,2,0,1,0,0,0,0,0,1,0,1,0,2.055,3.16,0.95,2.21,4.0,5.0,9.5,1.49,61.536500000000004,1
2SrCl2-1,SrCl2,5.478305609809846,6.767393295127839,6.649515151977539,TP,0.07877380216026471,-2.435334323528186,2.959357033411975,0,Yes,6,2,0,1,0,0,0,0,0,1,0,1,0,2.055,3.16,0.95,2.21,4.0,5.0,9.5,1.49,61.536500000000004,1
2AlHSO4-1,AlHSO4,5.128624687904397,6.800169884150914,6.635939598083496,TP,0.03987885305304216,-1.793196006529449,3.7075919123313366,0,Yes,14,4,0,0,0,0,1,0,1,0,0,0,0,2.4575,3.44,1.61,1.8299999999999998,2.25,3.0,11.5,0.7675,19.013469649999998,1
2InF3-1,InF3,4.64901186477659,,6.621748924255371,Novel,0.026177318767827806,-2.600956552608645,2.660820759833734,0,No,8,2,1,0,0,0,0,0,0,1,0,0,0,2.88,3.98,1.78,2.2,3.5,5.0,15.0,0.99,66.9082016,0
2InF3-3,InF3,4.548954717530801,,6.61713457107544,Novel,0.09208436640722795,-2.535049504969245,2.5299671562637984,0,No,8,2,1,0,0,0,0,0,0,1,0,0,0,2.88,3.98,1.78,2.2,3.5,5.0,15.0,0.99,66.9082016,0
2AsPO4-2,AsPO4,4.36651165278805,,6.612944602966309,Novel,0.06354288743983005,-1.6546665998230559,4.856249221690067,0,No,12,3,0,0,0,0,1,0,0,0,0,0,0,2.6033333333333335,3.44,2.18,1.2599999999999998,3.0,4.0,15.333333333333334,0.8666666666666667,40.631587333333336,0
2FOY-1,YOF,5.17330748846039,6.726879214939499,6.607353210449219,TP,0.0,-3.922924506587299,5.161910444151374,0,Yes,6,3,1,0,0,0,1,0,0,1,0,0,1,2.8800000000000003,3.98,1.22,2.76,3.0,5.0,12.0,1.0066666666666666,41.30121773333333,1
4MgCl2-1,MgCl2,5.338600262936167,6.7530308678349,6.589406490325928,TP,0.06579511772403664,-1.8213340870848915,5.552423651994296,0,Yes,12,2,0,1,0,0,0,0,0,1,0,1,0,2.2350000000000003,3.16,1.31,1.85,3.0,3.0,9.5,1.12,29.879,1
2ClCsO3-1,CsClO3,5.291242555061615,6.615898979552831,6.588308811187744,TP,0.05953217352885334,-0.7378112047582199,4.580675001813351,0,Yes,10,3,0,1,0,0,1,0,0,1,1,0,0,2.4633333333333334,3.44,0.79,2.65,3.6666666666666665,6.0,11.333333333333334,1.4166666666666667,61.45261730000001,1
2FNSi-1,SiNF,5.090992088198503,6.701052744047075,6.570899486541748,TP,0.0,-1.9766087497376787,4.374968347791139,0,Yes,6,3,1,0,0,0,0,1,0,1,0,0,0,2.973333333333333,3.98,1.9,2.08,2.3333333333333335,3.0,15.333333333333334,0.6966666666666668,20.3635344,1
1ZrF2P2O6-1,ZrP2(O3F)2,4.231905233851844,,6.566556930541992,Novel,3.2297397080004555e-16,-2.7844765811032697,6.378610536775071,0,No,11,4,1,0,0,0,1,0,0,1,0,0,1,2.735,3.98,1.33,2.65,3.0,5.0,13.0,0.985,39.29889130000001,0
1HfH2P2O6-1,HfP2(HO3)2,4.72428235232288,,6.529079437255859,Novel,0.0,-2.176284974428903,6.099841160479285,0,No,11,4,0,0,0,0,1,0,0,0,0,0,1,2.2825,3.44,1.3,2.1399999999999997,3.0,6.0,9.0,1.0175,56.6177755,0
1MgCl2-3,MgCl2,4.761514145990555,6.062543426890128,6.515612602233887,TP,0.19015048034516754,-1.6969787244637606,3.08004352063059,0,No,3,2,0,1,0,0,0,0,0,1,0,1,0,2.2350000000000003,3.16,1.31,1.85,3.0,3.0,9.5,1.12,29.879,0
2YCl3-1,YCl3,5.1126171768740125,6.725866120971198,6.513328552246094,TP,0.0,-2.3446342837393734,2.9937408968914276,0,Yes,8,2,0,1,0,0,0,0,0,1,0,0,1,2.19,3.16,1.22,1.9400000000000002,4.0,5.0,10.0,1.455,62.179425,1
2CaCl2-1,CaCl2,5.406327483393074,,6.490979194641113,Novel,0.06250870283172993,-2.368643624966575,2.932230853463686,0,Yes,6,2,0,1,0,0,0,0,0,1,0,1,0,2.08,3.16,1.0,2.16,3.5,4.0,9.5,1.365,37.7655,1
1CaCl2-1,CaCl2,5.783509188690621,7.440699079502503,6.488345146179199,TP,0.00996392925645336,-2.4211883985418514,2.804341632858139,0,Yes,3,2,0,1,0,0,0,0,0,1,0,1,0,2.08,3.16,1.0,2.16,3.5,4.0,9.5,1.365,37.7655,1
2FRb-1,RbF,4.556590937560668,6.552578158599866,6.484385967254639,TP,0.1347757524860831,-2.598688843113121,0.6675910958311757,0,No,4,2,1,0,0,0,0,0,0,1,1,0,0,2.4,3.98,0.82,3.16,3.5,5.0,9.0,1.535,52.2331016,0
2SrF2S2H4-1,SrH4(SF)2,4.891420946757469,,6.474868774414063,Novel,0.07100950692568848,-1.3987661814573242,5.331814011255231,0,No,18,4,1,0,0,0,0,0,1,1,0,1,0,2.4275,3.98,0.95,3.0300000000000002,2.75,5.0,9.0,1.005,34.9228358,0
2AlCl3-1,AlCl3,5.487420265279271,6.980368311072746,6.473807334899902,TP,0.0,-1.5302465878304945,2.6814351520604047,0,Yes,8,2,0,1,0,0,0,0,0,1,0,0,0,2.3850000000000002,3.16,1.61,1.55,3.0,3.0,15.0,0.985,31.2172693,1
2BrCaF-1,CaBrF,5.169901371724956,6.384806224215836,6.470925807952881,TP,0.0,-3.0766614165191295,5.568703316765946,0,Yes,6,3,1,0,1,0,0,0,0,1,0,1,0,2.6466666666666665,3.98,1.0,2.98,3.3333333333333335,4.0,12.0,1.0999999999999999,46.32680106666667,1
1BaSb2F12-1,BaSb2F12,4.965795654255119,7.344033209756923,6.469765663146973,TP,0.0,-2.8273955117205034,7.965607657113397,0,Yes,15,3,1,0,0,0,0,0,0,1,0,1,0,2.3066666666666666,3.98,0.89,3.09,4.333333333333333,6.0,11.333333333333334,1.4266666666666667,92.69513439999999,1
1P2Si3O9-1,Si3P2O9,5.101760049574473,6.548134838443721,6.458154201507568,TP,0.09823394235674954,-2.289604649726851,4.226302907018686,0,Yes,14,3,0,0,0,0,1,0,0,0,0,0,0,2.51,3.44,1.9,1.54,2.6666666666666665,3.0,15.0,0.8566666666666666,25.019554,1
1SrCl2-2,SrCl2,4.9444653101938325,6.202427264782143,6.449166774749756,TP,0.1943194367780491,-2.3197886889104016,3.311951476038967,0,Yes,3,2,0,1,0,0,0,0,0,1,0,1,0,2.055,3.16,0.95,2.21,4.0,5.0,9.5,1.49,61.536500000000004,1
2ClNaO3-1,NaClO3,5.17609420431444,,6.443687438964844,Novel,0.09427851566195855,-0.6409392890329677,4.312433192780508,0,No,10,3,0,1,0,0,1,0,0,1,1,0,0,2.51,3.44,0.93,2.51,2.6666666666666665,3.0,11.333333333333334,1.0566666666666666,24.814056426666667,0
2SbF3-1,SbF3,5.087285720196227,6.459002884347144,6.416390895843506,TP,0.0,-2.464884368649863,1.7095650080194122,0,Yes,8,2,1,0,0,0,0,0,0,1,0,0,0,3.0149999999999997,3.98,2.05,1.9300000000000002,3.5,5.0,16.0,0.875,70.3792016,1
2BLiH4O4-1,LiB(HO)4,4.879850630113147,6.616432628917067,6.413143157958984,TP,0.027560839813055082,-1.5939523027780367,4.743172791085314,0,Yes,20,4,0,0,0,0,1,0,0,0,1,0,0,2.165,3.44,0.98,2.46,1.75,2.0,7.75,0.8875000000000001,8.689835,1
2BNaH4O4-1,NaB(HO)4,4.681447711520445,6.454110000858065,6.408454895019531,TP,0.01413696299026288,-1.5625220943008222,5.1144470110387665,0,Yes,20,4,0,0,0,0,1,0,0,0,1,0,0,2.1525,3.44,0.93,2.51,2.0,3.0,7.75,0.945,12.70202732,1
3ClNa-1,NaCl,5.021463065348007,6.282805575094341,6.384642124176025,TP,0.04129073309876722,-1.7967537786385481,5.834433368609933,0,Yes,6,2,0,1,0,0,0,0,0,1,1,0,0,2.045,3.16,0.93,2.23,3.0,3.0,9.0,1.345,29.221384640000004,1
1As2Si3O9-1,Si3As2O9,5.219711298714298,,6.381506443023682,Novel,0.04561728983008046,-2.160655706511953,4.396228562279022,0,No,14,3,0,0,0,0,1,0,0,0,0,0,0,2.5066666666666664,3.44,1.9,1.54,3.0,4.0,15.0,0.91,39.66883333333333,0
1CdIn2F8-1,CdIn2F8,3.977195341892725,6.03510030018629,6.378693103790283,TP,0.07292531088428172,-2.4639705590258534,2.3003844780077785,0,Yes,11,3,1,0,0,0,0,0,0,1,0,0,1,2.483333333333333,3.98,1.69,2.29,4.0,5.0,14.0,1.1966666666666665,82.07580106666666,1
2BrFSr-1,SrBrF,5.114279763875212,6.269510738711807,6.356332778930664,TP,0.001903436617242941,-3.1346768756939714,5.732618387349518,0,Yes,6,3,1,0,1,0,0,0,0,1,0,1,0,2.6300000000000003,3.98,0.95,3.0300000000000002,3.6666666666666665,5.0,12.0,1.1833333333333333,62.17413439999999,1
2KC2H3O3-1,KH3C2O3,4.672078406045388,6.357534075722851,6.353666305541992,TP,0.10845661199907476,-1.0460383662065587,9.320623690691473,0,Yes,18,4,0,0,0,0,1,0,0,0,1,0,0,2.2525,3.44,0.82,2.62,2.25,4.0,8.0,1.0274999999999999,17.029085,1
2SrCl2S2H4-1,SrH4(SCl)2,5.053301941613162,,6.35015344619751,Novel,0.017814907548894452,-0.9406480886352884,5.257134782419154,0,No,18,4,0,1,0,0,0,0,1,1,0,1,0,2.2225,3.16,0.95,2.21,3.0,5.0,9.0,1.0975,39.036485,0
4ClNa-1,NaCl,5.098145670757296,6.359629998494182,6.349444389343262,TP,0.05977231120402493,-1.7782722005332905,2.9940423737691493,0,Yes,8,2,0,1,0,0,0,0,0,1,1,0,0,2.045,3.16,0.93,2.23,3.0,3.0,9.0,1.345,29.221384640000004,1
